project,num_covered_instruction,num_uncovered_instruction,num_total_instruction,C0coverage
searls/jasmine-maven-plugin,59,0,59,100
searls/jasmine-maven-plugin,14,3,17,82
searls/jasmine-maven-plugin,12,3,15,80
searls/jasmine-maven-plugin,33,0,33,100
searls/jasmine-maven-plugin,21,0,21,100
searls/jasmine-maven-plugin,22,273,295,7
searls/jasmine-maven-plugin,168,110,278,60
searls/jasmine-maven-plugin,0,104,104,0
searls/jasmine-maven-plugin,0,67,67,0
searls/jasmine-maven-plugin,0,26,26,0
searls/jasmine-maven-plugin,17,14,31,55
searls/jasmine-maven-plugin,98,0,98,100
searls/jasmine-maven-plugin,66,0,66,100
searls/jasmine-maven-plugin,4,217,221,2
searls/jasmine-maven-plugin,88,154,242,36
searls/jasmine-maven-plugin,0,115,115,0
searls/jasmine-maven-plugin,11,66,77,14
searls/jasmine-maven-plugin,162,47,209,78
searls/jasmine-maven-plugin,39,9,48,81
searls/jasmine-maven-plugin,37,9,46,80
searls/jasmine-maven-plugin,17,7,24,71
searls/jasmine-maven-plugin,58,0,58,100
searls/jasmine-maven-plugin,47,0,47,100
searls/jasmine-maven-plugin,16,0,16,100
searls/jasmine-maven-plugin,153,0,153,100
searls/jasmine-maven-plugin,81,0,81,100
searls/jasmine-maven-plugin,51,0,51,100
searls/jasmine-maven-plugin,123,18,141,87
searls/jasmine-maven-plugin,80,17,97,82
searls/jasmine-maven-plugin,77,6,83,93
searls/jasmine-maven-plugin,11,0,11,100
selendroid/selendroid,259,331,590,44
selendroid/selendroid,217,50,267,81
selendroid/selendroid,0,311,311,0
selendroid/selendroid,0,150,150,0
selendroid/selendroid,0,83,83,0
selendroid/selendroid,132,62,194,68
selendroid/selendroid,0,32,32,0
selendroid/selendroid,321,10,331,97
selendroid/selendroid,0,135,135,0
selendroid/selendroid,0,3,3,0
selendroid/selendroid,0,13,13,0
selendroid/selendroid,0,13,13,0
selendroid/selendroid,0,13,13,0
selendroid/selendroid,0,13,13,0
selendroid/selendroid,0,13,13,0
selendroid/selendroid,0,13,13,0
selendroid/selendroid,0,13,13,0
selendroid/selendroid,0,13,13,0
selendroid/selendroid,0,13,13,0
selendroid/selendroid,0,13,13,0
selendroid/selendroid,0,13,13,0
selendroid/selendroid,0,13,13,0
selendroid/selendroid,0,102,102,0
selendroid/selendroid,0,100,100,0
selendroid/selendroid,0,81,81,0
selendroid/selendroid,0,45,45,0
selendroid/selendroid,0,39,39,0
selendroid/selendroid,0,99,99,0
selendroid/selendroid,0,35,35,0
selendroid/selendroid,0,567,567,0
selendroid/selendroid,0,38,38,0
selendroid/selendroid,0,145,145,0
selendroid/selendroid,0,54,54,0
spotify/cassandra-reaper,279,143,422,66
spotify/cassandra-reaper,81,25,106,76
spotify/cassandra-reaper,4,9,13,31
spotify/cassandra-reaper,0,9,9,0
spotify/cassandra-reaper,6,8,14,43
spotify/cassandra-reaper,N/A,0,N/A,100
spotify/cassandra-reaper,101,828,929,11
spotify/cassandra-reaper,34,73,107,32
spotify/cassandra-reaper,0,53,53,0
spotify/cassandra-reaper,0,11,11,0
spotify/cassandra-reaper,103,35,138,75
spotify/cassandra-reaper,106,22,128,83
spotify/cassandra-reaper,127,20,147,86
spotify/cassandra-reaper,89,15,104,86
spotify/cassandra-reaper,19,15,34,56
spotify/cassandra-reaper,102,12,114,89
spotify/cassandra-reaper,38,7,45,84
spotify/cassandra-reaper,30,6,36,83
spotify/cassandra-reaper,43,5,48,90
spotify/cassandra-reaper,83,3,86,97
spotify/cassandra-reaper,94,0,94,100
spotify/cassandra-reaper,48,0,48,100
spotify/cassandra-reaper,679,518,1197,57
spotify/cassandra-reaper,435,496,931,47
spotify/cassandra-reaper,327,214,541,60
spotify/cassandra-reaper,364,201,565,64
spotify/cassandra-reaper,N/A,N/A,N/A,38
spotify/cassandra-reaper,15,0,15,100
spotify/cassandra-reaper,256,93,349,73
spotify/cassandra-reaper,0,24,24,0
spotify/cassandra-reaper,186,19,205,91
spotify/cassandra-reaper,17,0,17,100
spotify/cassandra-reaper,695,652,1347,52
spotify/cassandra-reaper,620,369,989,63
spotify/cassandra-reaper,75,317,392,19
spotify/cassandra-reaper,229,233,462,50
spotify/cassandra-reaper,364,58,422,86
spotify/cassandra-reaper,N/A,N/A,N/A,21
spotify/cassandra-reaper,170,33,203,84
spotify/cassandra-reaper,25,19,44,57
spotify/cassandra-reaper,0,15,15,0
spotify/cassandra-reaper,N/A,N/A,N/A,89
spotify/cassandra-reaper,N/A,N/A,N/A,88
spotify/cassandra-reaper,N/A,N/A,N/A,88
spotify/cassandra-reaper,N/A,0,N/A,100
spotify/cassandra-reaper,N/A,0,N/A,100
spotify/cassandra-reaper,0,2234,2234,0
spotify/cassandra-reaper,787,254,1041,76
spotify/cassandra-reaper,N/A,N/A,N/A,98
spotify/cassandra-reaper,0,95,95,0
spotify/cassandra-reaper,0,94,94,0
spotify/cassandra-reaper,0,82,82,0
spotify/cassandra-reaper,0,54,54,0
spotify/cassandra-reaper,0,52,52,0
spotify/cassandra-reaper,0,38,38,0
spotify/cassandra-reaper,0,28,28,0
spotify/cassandra-reaper,0,23,23,0
spotify/cassandra-reaper,0,22,22,0
spotify/cassandra-reaper,0,22,22,0
spotify/cassandra-reaper,0,18,18,0
spotify/cassandra-reaper,0,16,16,0
spotify/cassandra-reaper,0,16,16,0
spotify/cassandra-reaper,0,16,16,0
spotify/cassandra-reaper,0,16,16,0
spotify/cassandra-reaper,0,16,16,0
spotify/cassandra-reaper,0,14,14,0
spotify/cassandra-reaper,0,12,12,0
spotify/cassandra-reaper,0,12,12,0
spotify/cassandra-reaper,0,12,12,0
spotify/cassandra-reaper,0,12,12,0
spotify/cassandra-reaper,0,12,12,0
spotify/cassandra-reaper,0,12,12,0
spullara/mustache.java,137,118,255,54
spullara/mustache.java,98,84,182,54
spullara/mustache.java,757,69,826,92
spullara/mustache.java,92,34,126,73
spullara/mustache.java,139,20,159,87
spullara/mustache.java,47,20,67,70
spullara/mustache.java,67,7,74,91
spullara/mustache.java,N/A,N/A,N/A,91
spullara/mustache.java,N/A,N/A,N/A,99
spullara/mustache.java,N/A,N/A,N/A,92
spullara/mustache.java,225,0,225,100
spullara/mustache.java,43,0,43,100
spullara/mustache.java,41,0,41,100
spullara/mustache.java,36,0,36,100
spullara/mustache.java,19,0,19,100
spullara/mustache.java,15,0,15,100
spullara/mustache.java,10,0,10,100
spullara/mustache.java,10,0,10,100
spullara/mustache.java,9,0,9,100
spullara/mustache.java,379,76,455,83
spullara/mustache.java,175,31,206,85
spullara/mustache.java,257,30,287,90
spullara/mustache.java,289,25,314,92
spullara/mustache.java,166,14,180,92
spullara/mustache.java,95,0,95,100
spullara/mustache.java,56,0,56,100
spullara/mustache.java,48,0,48,100
spullara/mustache.java,18,0,18,100
spullara/mustache.java,11,0,11,100
spullara/mustache.java,8,0,8,100
spullara/mustache.java,36,39,75,48
spullara/mustache.java,32,3,35,91
spullara/mustache.java,28,0,28,100
spullara/mustache.java,11,0,11,100
spullara/mustache.java,10,0,10,100
spullara/mustache.java,5,0,5,100
spullara/mustache.java,82,256,338,24
spullara/mustache.java,63,62,125,50
spullara/mustache.java,166,61,227,73
spullara/mustache.java,165,51,216,76
spullara/mustache.java,7,18,25,28
spullara/mustache.java,389,14,403,97
spullara/mustache.java,391,12,403,97
spullara/mustache.java,N/A,N/A,N/A,93
spullara/mustache.java,22,0,22,100
spullara/mustache.java,41,41,82,50
spullara/mustache.java,57,38,95,60
spullara/mustache.java,50,24,74,68
spullara/mustache.java,50,17,67,75
spullara/mustache.java,32,17,49,65
spullara/mustache.java,11,2,13,85
spullara/mustache.java,95,44,139,68
spullara/mustache.java,123,0,123,100
spullara/mustache.java,55,0,55,100
spullara/mustache.java,88,33,121,73
spullara/mustache.java,87,31,118,74
spullara/mustache.java,127,17,144,88
spullara/mustache.java,46,4,50,92
spullara/mustache.java,16,4,20,80
spullara/mustache.java,3,4,7,43
spullara/mustache.java,49,0,49,100
spullara/mustache.java,49,0,49,100
spullara/mustache.java,39,0,39,100
spullara/mustache.java,26,0,26,100
spullara/mustache.java,15,0,15,100
spullara/mustache.java,12,0,12,100
spullara/mustache.java,3,0,3,100
spullara/mustache.java,39,18,57,68
spullara/mustache.java,26,2,28,93
spullara/mustache.java,181,20,201,90
spullara/mustache.java,35,4,39,90
spullara/mustache.java,34,4,38,89
spullara/mustache.java,20,4,24,83
spullara/mustache.java,0,3,3,0
spullara/mustache.java,24,0,24,100
spullara/mustache.java,171,16,187,91
spullara/mustache.java,0,3,3,0
spullara/mustache.java,35,2,37,95
spullara/mustache.java,34,2,36,94
square/dagger,1015,339,1354,75
square/dagger,1317,240,1557,85
square/dagger,647,207,854,76
square/dagger,290,140,430,67
square/dagger,424,116,540,79
square/dagger,90,90,180,50
square/dagger,235,52,287,82
square/dagger,0,52,52,0
square/dagger,96,49,145,66
square/dagger,251,22,273,92
square/dagger,142,13,155,92
square/dagger,N/A,N/A,N/A,87
square/dagger,N/A,N/A,N/A,78
square/dagger,N/A,N/A,N/A,97
square/dagger,N/A,N/A,N/A,90
square/dagger,N/A,N/A,N/A,78
square/dagger,N/A,N/A,N/A,55
square/dagger,N/A,N/A,N/A,55
square/dagger,N/A,N/A,N/A,89
square/dagger,N/A,N/A,N/A,88
square/dagger,N/A,N/A,N/A,96
square/dagger,N/A,N/A,N/A,88
square/dagger,N/A,N/A,N/A,89
square/dagger,N/A,N/A,N/A,89
square/dagger,N/A,N/A,N/A,89
square/dagger,45,0,45,100
square/dagger,15,0,15,100
square/dagger,N/A,0,N/A,100
square/dagger,N/A,0,N/A,100
square/dagger,449,14,463,97
square/dagger,43,5,48,90
square/dagger,55,0,55,100
square/dagger,15,0,15,100
square/dagger,8,0,8,100
square/dagger,109,556,665,16
square/dagger,0,110,110,0
square/dagger,449,103,552,81
square/dagger,194,73,267,73
square/dagger,428,57,485,88
square/dagger,143,51,194,74
square/dagger,65,40,105,62
square/dagger,41,37,78,53
square/dagger,82,35,117,70
square/dagger,38,29,67,57
square/dagger,16,22,38,42
square/dagger,43,19,62,69
square/dagger,21,16,37,57
square/dagger,56,13,69,81
square/dagger,7,10,17,41
square/dagger,27,7,34,79
square/dagger,N/A,N/A,N/A,87
square/dagger,0,N/A,N/A,0
square/dagger,N/A,N/A,N/A,89
square/dagger,N/A,N/A,N/A,83
square/dagger,0,N/A,N/A,0
square/dagger,N/A,N/A,N/A,98
square/dagger,208,0,208,100
square/dagger,52,0,52,100
square/dagger,38,0,38,100
square/dagger,17,0,17,100
square/dagger,12,0,12,100
square/dagger,8,0,8,100
square/dagger,7,0,7,100
square/dagger,N/A,0,N/A,100
square/dagger,464,46,510,91
square/dagger,120,19,139,86
square/dagger,0,N/A,N/A,0
square/dagger,0,39,39,0
square/dagger,0,25,25,0
square/dagger,0,17,17,0
square/dagger,48,11,59,81
square/dagger,31,6,37,84
square/dagger,27,6,33,82
square/dagger,13,4,17,76
square/dagger,3,4,7,43
square/dagger,41,0,41,100
square/dagger,33,0,33,100
square/dagger,20,0,20,100
square/dagger,14,0,14,100
square/dagger,5,0,5,100
square/javapoet,396,126,522,76
square/javapoet,290,116,406,71
square/javapoet,523,93,616,85
square/javapoet,166,51,217,76
square/javapoet,195,46,241,81
square/javapoet,245,42,287,85
square/javapoet,82,38,120,68
square/javapoet,65,30,95,68
square/javapoet,51,29,80,64
square/javapoet,462,27,489,94
square/javapoet,873,25,898,97
square/javapoet,165,23,188,88
square/javapoet,128,23,151,85
square/javapoet,62,18,80,78
square/javapoet,1136,16,1152,99
square/javapoet,644,14,658,98
square/javapoet,832,12,844,99
square/javapoet,276,12,288,96
square/javapoet,N/A,N/A,N/A,97
square/javapoet,N/A,N/A,N/A,95
square/javapoet,N/A,N/A,N/A,87
square/javapoet,N/A,N/A,N/A,97
square/javapoet,N/A,N/A,N/A,99
square/javapoet,N/A,N/A,N/A,88
square/javapoet,N/A,N/A,N/A,78
square/javapoet,570,0,570,100
square/javapoet,178,0,178,100
square/javapoet,155,0,155,100
square/javapoet,75,0,75,100
square/javapoet,N/A,0,N/A,100
square/moshi,445,118,563,79
square/moshi,17,0,17,100
square/moshi,464,349,813,57
square/moshi,2368,223,2591,91
square/moshi,830,196,1026,81
square/moshi,0,156,156,0
square/moshi,49,104,153,32
square/moshi,62,93,155,40
square/moshi,774,53,827,94
square/moshi,N/A,N/A,N/A,20
square/moshi,135,36,171,79
square/moshi,0,34,34,0
square/moshi,126,33,159,79
square/moshi,125,30,155,81
square/moshi,0,29,29,0
square/moshi,N/A,N/A,N/A,45
square/moshi,86,25,111,77
square/moshi,342,22,364,94
square/moshi,104,22,126,83
square/moshi,N/A,N/A,N/A,45
square/moshi,N/A,N/A,N/A,87
square/moshi,N/A,N/A,N/A,86
square/moshi,N/A,N/A,N/A,70
square/moshi,N/A,N/A,N/A,89
square/moshi,N/A,N/A,N/A,84
square/moshi,N/A,N/A,N/A,77
square/moshi,N/A,N/A,N/A,75
square/moshi,N/A,N/A,N/A,95
square/moshi,N/A,N/A,N/A,70
square/moshi,N/A,N/A,N/A,56
square/moshi,N/A,N/A,N/A,91
square/moshi,N/A,N/A,N/A,89
square/moshi,N/A,N/A,N/A,87
square/moshi,N/A,N/A,N/A,96
square/moshi,N/A,N/A,N/A,98
square/moshi,N/A,N/A,N/A,86
square/moshi,N/A,N/A,N/A,80
square/moshi,N/A,N/A,N/A,43
square/moshi,N/A,N/A,N/A,97
square/moshi,N/A,N/A,N/A,96
square/moshi,N/A,N/A,N/A,94
square/moshi,N/A,N/A,N/A,99
square/moshi,N/A,N/A,N/A,96
square/moshi,N/A,N/A,N/A,96
square/moshi,N/A,N/A,N/A,93
square/moshi,N/A,N/A,N/A,91
square/moshi,N/A,N/A,N/A,90
square/moshi,N/A,N/A,N/A,88
square/moshi,N/A,N/A,N/A,87
square/moshi,N/A,N/A,N/A,87
square/moshi,N/A,N/A,N/A,87
square/moshi,N/A,N/A,N/A,85
square/moshi,431,0,431,100
square/moshi,125,0,125,100
square/moshi,79,0,79,100
square/moshi,56,0,56,100
square/moshi,39,0,39,100
square/moshi,38,0,38,100
square/moshi,34,0,34,100
square/moshi,34,0,34,100
square/moshi,32,0,32,100
square/moshi,32,0,32,100
square/moshi,25,0,25,100
square/moshi,25,0,25,100
square/moshi,N/A,0,N/A,100
square/moshi,N/A,0,N/A,100
square/moshi,N/A,0,N/A,100
square/moshi,N/A,0,N/A,100
square/moshi,N/A,0,N/A,100
square/moshi,N/A,0,N/A,100
square/moshi,N/A,0,N/A,100
square/moshi,N/A,0,N/A,100
square/okio,3953,419,4372,90
square/okio,373,138,511,73
square/okio,921,105,1026,90
square/okio,1091,86,1177,93
square/okio,335,77,412,81
square/okio,123,73,196,63
square/okio,144,66,210,69
square/okio,0,63,63,0
square/okio,106,54,160,66
square/okio,168,53,221,76
square/okio,664,39,703,94
square/okio,46,38,84,55
square/okio,164,37,201,82
square/okio,N/A,N/A,N/A,85
square/okio,N/A,N/A,N/A,41
square/okio,N/A,N/A,N/A,35
square/okio,N/A,N/A,N/A,30
square/okio,N/A,N/A,N/A,74
square/okio,N/A,N/A,N/A,93
square/okio,N/A,N/A,N/A,98
square/okio,N/A,N/A,N/A,81
square/okio,N/A,N/A,N/A,88
square/okio,N/A,N/A,N/A,84
square/okio,N/A,N/A,N/A,73
square/okio,N/A,N/A,N/A,76
square/okio,N/A,N/A,N/A,86
square/okio,N/A,N/A,N/A,70
square/okio,N/A,N/A,N/A,82
square/okio,N/A,N/A,N/A,96
square/okio,N/A,N/A,N/A,96
square/okio,N/A,N/A,N/A,95
square/okio,N/A,N/A,N/A,94
square/okio,N/A,N/A,N/A,38
square/okio,N/A,N/A,N/A,99
square/okio,N/A,N/A,N/A,73
square/okio,181,0,181,100
square/okio,N/A,0,N/A,100
square/retrofit,28,9,37,76
square/retrofit,16,4,20,80
square/retrofit,16,4,20,80
square/retrofit,53,0,53,100
square/retrofit,31,0,31,100
square/retrofit,18,0,18,100
square/retrofit,15,0,15,100
square/retrofit,15,0,15,100
square/retrofit,28,9,37,76
square/retrofit,9,9,18,50
square/retrofit,9,9,18,50
square/retrofit,53,0,53,100
square/retrofit,34,0,34,100
square/retrofit,24,0,24,100
square/retrofit,24,0,24,100
square/retrofit,21,0,21,100
square/retrofit,3,3,6,50
square/retrofit,154,0,154,100
square/retrofit,75,0,75,100
square/retrofit,74,0,74,100
square/retrofit,47,0,47,100
square/retrofit,22,0,22,100
square/retrofit,16,0,16,100
square/retrofit,11,0,11,100
square/retrofit,39,10,49,80
square/retrofit,24,5,29,83
square/retrofit,44,0,44,100
square/retrofit,45,10,55,82
square/retrofit,16,5,21,76
square/retrofit,19,0,19,100
square/retrofit,117,11,128,91
square/retrofit,37,0,37,100
square/retrofit,34,0,34,100
square/retrofit,74,27,101,73
square/retrofit,33,0,33,100
square/retrofit,14,0,14,100
square/retrofit,0,3,3,0
square/retrofit,133,0,133,100
square/retrofit,33,0,33,100
square/retrofit,16,0,16,100
square/retrofit,12,0,12,100
square/retrofit,12,0,12,100
square/retrofit,12,0,12,100
square/retrofit,12,0,12,100
square/retrofit,12,0,12,100
square/retrofit,12,0,12,100
square/retrofit,12,0,12,100
square/retrofit,11,0,11,100
square/retrofit,41,28,69,59
square/retrofit,34,6,40,85
square/retrofit,57,0,57,100
square/retrofit,47,4,51,92
square/retrofit,24,0,24,100
square/retrofit,22,0,22,100
square/retrofit,97,50,147,66
square/retrofit,137,28,165,83
square/retrofit,12,17,29,41
square/retrofit,12,15,27,44
square/retrofit,14,7,21,67
square/retrofit,41,5,46,89
square/retrofit,77,0,77,100
square/retrofit,59,0,59,100
square/retrofit,32,0,32,100
square/retrofit,31,0,31,100
square/retrofit,28,0,28,100
square/retrofit,27,0,27,100
square/wire,0,313,313,0
square/wire,0,102,102,0
square/wire,120,0,120,100
square/wire,451,78,529,85
square/wire,7,50,57,12
square/wire,88,27,115,77
square/wire,N/A,N/A,N/A,44
square/wire,319,11,330,97
square/wire,19,8,27,70
square/wire,25,0,25,100
square/wire,0,5237,5237,0
square/wire,0,423,423,0
square/wire,0,76,76,0
square/wire,0,70,70,0
square/wire,0,70,70,0
square/wire,0,N/A,N/A,0
square/wire,85,124,209,41
square/wire,72,106,178,40
square/wire,13,85,98,13
square/wire,63,80,143,44
square/wire,50,58,108,46
square/wire,222,53,275,81
square/wire,11,38,49,22
square/wire,525,335,860,61
square/wire,157,271,428,37
square/wire,141,112,253,56
square/wire,236,78,314,75
square/wire,0,73,73,0
square/wire,312,66,378,83
square/wire,71,47,118,60
square/wire,73,31,104,70
square/wire,45,31,76,59
square/wire,0,26,26,0
square/wire,71,21,92,77
square/wire,51,20,71,72
square/wire,0,17,17,0
square/wire,25,16,41,61
square/wire,64,14,78,82
square/wire,73,10,83,88
square/wire,0,9,9,0
square/wire,N/A,N/A,N/A,27
square/wire,N/A,N/A,N/A,72
square/wire,N/A,N/A,N/A,91
square/wire,N/A,N/A,N/A,88
square/wire,32,0,32,100
square/wire,21,0,21,100
square/wire,21,0,21,100
square/wire,19,0,19,100
square/wire,18,0,18,100
square/wire,18,0,18,100
square/wire,18,0,18,100
square/wire,18,0,18,100
square/wire,18,0,18,100
square/wire,18,0,18,100
square/wire,16,0,16,100
square/wire,16,0,16,100
square/wire,15,0,15,100
square/wire,15,0,15,100
square/wire,313,114,427,73
square/wire,54,23,77,70
square/wire,22,4,26,85
structr/structr,0,8,8,0
structr/structr,0,8,8,0
structr/structr,0,4,4,0
structr/structr,0,48,48,0
structr/structr,0,9,9,0
structr/structr,0,5,5,0
structr/structr,0,48,48,0
structr/structr,0,68,68,0
structr/structr,0,58,58,0
structr/structr,0,48,48,0
structr/structr,0,49,49,0
structr/structr,0,48,48,0
structr/structr,0,48,48,0
structr/structr,0,31,31,0
structr/structr,0,2,2,0
structr/structr,0,108,108,0
structr/structr,0,90,90,0
structr/structr,0,26,26,0
structr/structr,44,19,63,70
structr/structr,0,18,18,0
structr/structr,0,18,18,0
structr/structr,21,0,21,100
structr/structr,257,510,767,34
structr/structr,114,179,293,39
structr/structr,0,30,30,0
structr/structr,0,21,21,0
structr/structr,12,18,30,40
structr/structr,0,17,17,0
structr/structr,0,597,597,0
structr/structr,0,255,255,0
structr/structr,0,57,57,0
structr/structr,0,54,54,0
structr/structr,0,46,46,0
structr/structr,0,46,46,0
structr/structr,0,14,14,0
structr/structr,0,14,14,0
structr/structr,0,12,12,0
structr/structr,0,35,35,0
structr/structr,0,23,23,0
structr/structr,0,13,13,0
structr/structr,0,13,13,0
structr/structr,0,13,13,0
structr/structr,0,13,13,0
structr/structr,0,200,200,0
structr/structr,0,73,73,0
structr/structr,0,62,62,0
structr/structr,0,56,56,0
structr/structr,0,47,47,0
structr/structr,0,45,45,0
structr/structr,0,19,19,0
structr/structr,0,17,17,0
structr/structr,0,17,17,0
structr/structr,0,17,17,0
structr/structr,0,15,15,0
structr/structr,0,14,14,0
structr/structr,0,14,14,0
structr/structr,0,9,9,0
structr/structr,0,8,8,0
structr/structr,0,8,8,0
structr/structr,0,8,8,0
structr/structr,126,426,552,23
structr/structr,0,152,152,0
structr/structr,0,96,96,0
structr/structr,216,95,311,69
structr/structr,100,77,177,56
structr/structr,0,57,57,0
structr/structr,0,40,40,0
structr/structr,0,29,29,0
structr/structr,0,26,26,0
structr/structr,0,25,25,0
structr/structr,0,13,13,0
tananaev/traccar,0,361,361,0
tananaev/traccar,18,306,324,6
tananaev/traccar,0,245,245,0
tananaev/traccar,0,238,238,0
tananaev/traccar,112,185,297,38
tananaev/traccar,0,169,169,0
tananaev/traccar,N/A,N/A,N/A,2
tananaev/traccar,176,99,275,64
tananaev/traccar,50,89,139,36
tananaev/traccar,0,88,88,0
tananaev/traccar,0,81,81,0
tananaev/traccar,0,77,77,0
tananaev/traccar,28,75,103,27
tananaev/traccar,265,74,339,78
tananaev/traccar,0,72,72,0
tananaev/traccar,21,68,89,24
tananaev/traccar,0,62,62,0
tananaev/traccar,0,56,56,0
tananaev/traccar,0,52,52,0
tananaev/traccar,42,50,92,46
tananaev/traccar,0,37,37,0
tananaev/traccar,0,30,30,0
tananaev/traccar,0,28,28,0
tananaev/traccar,0,22,22,0
tananaev/traccar,0,20,20,0
tananaev/traccar,N/A,N/A,N/A,18
tananaev/traccar,0,14,14,0
tananaev/traccar,0,13,13,0
tananaev/traccar,0,12,12,0
tananaev/traccar,0,12,12,0
tananaev/traccar,0,10,10,0
tananaev/traccar,N/A,N/A,N/A,85
tananaev/traccar,72,0,72,100
tananaev/traccar,9,0,9,100
tananaev/traccar,0,128,128,0
tananaev/traccar,0,118,118,0
tananaev/traccar,0,71,71,0
tananaev/traccar,0,39,39,0
tananaev/traccar,0,23,23,0
tananaev/traccar,0,20,20,0
tananaev/traccar,0,17,17,0
tananaev/traccar,0,16,16,0
tananaev/traccar,0,15,15,0
tananaev/traccar,0,12,12,0
tananaev/traccar,0,123,123,0
tananaev/traccar,0,121,121,0
tananaev/traccar,0,113,113,0
tananaev/traccar,0,92,92,0
tananaev/traccar,0,92,92,0
tananaev/traccar,0,74,74,0
tananaev/traccar,0,58,58,0
tananaev/traccar,0,58,58,0
tananaev/traccar,0,58,58,0
tananaev/traccar,0,42,42,0
tananaev/traccar,0,42,42,0
tananaev/traccar,0,41,41,0
tananaev/traccar,0,26,26,0
tananaev/traccar,0,25,25,0
tananaev/traccar,0,19,19,0
tananaev/traccar,0,17,17,0
tananaev/traccar,0,13,13,0
tananaev/traccar,0,936,936,0
tananaev/traccar,0,869,869,0
tananaev/traccar,0,853,853,0
tananaev/traccar,0,721,721,0
tananaev/traccar,0,534,534,0
tananaev/traccar,0,422,422,0
tananaev/traccar,0,321,321,0
tananaev/traccar,0,82,82,0
tananaev/traccar,0,61,61,0
tananaev/traccar,0,39,39,0
tananaev/traccar,0,32,32,0
tananaev/traccar,0,32,32,0
tananaev/traccar,0,32,32,0
tananaev/traccar,0,32,32,0
tananaev/traccar,72,31,103,70
tananaev/traccar,0,31,31,0
tananaev/traccar,0,20,20,0
tananaev/traccar,211,0,211,100
tananaev/traccar,0,119,119,0
tananaev/traccar,0,88,88,0
tananaev/traccar,70,35,105,67
tananaev/traccar,65,32,97,67
tananaev/traccar,27,2,29,93
tananaev/traccar,27,2,29,93
tananaev/traccar,0,163,163,0
tananaev/traccar,0,134,134,0
tananaev/traccar,0,127,127,0
tananaev/traccar,0,109,109,0
tananaev/traccar,0,107,107,0
tananaev/traccar,0,97,97,0
tananaev/traccar,0,97,97,0
tananaev/traccar,0,78,78,0
tananaev/traccar,0,65,65,0
tananaev/traccar,0,65,65,0
tananaev/traccar,0,18,18,0
tananaev/traccar,43,16,59,73
tananaev/traccar,91,8,99,92
tananaev/traccar,372,95,467,80
tananaev/traccar,151,90,241,63
tananaev/traccar,22,0,22,100
tananaev/traccar,N/A,0,N/A,100
tananaev/traccar,170,168,338,50
tananaev/traccar,0,96,96,0
tananaev/traccar,0,55,55,0
tananaev/traccar,N/A,N/A,N/A,99
tananaev/traccar,N/A,N/A,N/A,91
